year,month,product_category,sales,total_sales,monthly_avg_sales,sales_growth_rate
2011,10,MenClothing,682.0,274844.0,1650.3636363636363,-0.2666666666666667
2011,10,OtherClothing,1020.0,274844.0,1650.3636363636363,0.49560117302052786
2011,11,WomenClothing,3499.0,274844.0,1650.3636363636363,2.430392156862745
2011,11,MenClothing,707.0,274844.0,1650.3636363636363,-0.7979422692197771
2011,11,OtherClothing,1147.0,274844.0,1650.3636363636363,0.6223479490806223
2011,12,WomenClothing,4775.0,274844.0,1650.3636363636363,3.1630340017436795
2011,12,MenClothing,1081.0,274844.0,1650.3636363636363,-0.7736125654450262
2011,12,OtherClothing,1596.0,274844.0,1650.3636363636363,0.47641073080481044
2012,1,WomenClothing,2287.0,274844.0,1735.4242424242425,0.4329573934837092
2012,1,MenClothing,525.0,274844.0,1735.4242424242425,-0.7704416265850459
2012,1,OtherClothing,1039.0,274844.0,1735.4242424242425,0.9790476190476189
2012,2,WomenClothing,2800.0,274844.0,1735.4242424242425,1.6948989412897015
2012,2,MenClothing,545.0,274844.0,1735.4242424242425,-0.8053571428571429
2012,2,OtherClothing,1616.729411764706,274844.0,1735.4242424242425,0.0
2012,3,WomenClothing,3566.0,274844.0,1735.4242424242425,5.5431192660550455
2012,3,MenClothing,623.0,274844.0,1735.4242424242425,-0.8252944475602917
2012,3,OtherClothing,1229.0,274844.0,1735.4242424242425,0.9727126805778492
2012,4,WomenClothing,3724.0,274844.0,1735.4242424242425,2.0301057770545157
2012,4,MenClothing,711.0,274844.0,1735.4242424242425,-0.8090762620837809
2012,4,OtherClothing,1136.0,274844.0,1735.4242424242425,0.5977496483825597
2012,5,WomenClothing,3800.0,274844.0,1735.4242424242425,2.3450704225352115
2012,5,MenClothing,725.0,274844.0,1735.4242424242425,-0.8092105263157895
2012,5,OtherClothing,1155.0,274844.0,1735.4242424242425,0.5931034482758621
2012,6,WomenClothing,3086.0,274844.0,1735.4242424242425,1.671861471861472
2012,6,MenClothing,703.0,274844.0,1735.4242424242425,-0.772197018794556
2012,6,OtherClothing,1205.0,274844.0,1735.4242424242425,0.7140825035561877
2012,7,WomenClothing,2877.0,274844.0,1735.4242424242425,1.387551867219917
2012,7,MenClothing,613.0,274844.0,1735.4242424242425,-0.7869308307264512
2012,7,OtherClothing,1049.0,274844.0,1735.4242424242425,0.7112561174551386
2012,8,WomenClothing,3059.0,274844.0,1735.4242424242425,1.9161105815061963
2012,8,MenClothing,1616.729411764706,274844.0,1735.4242424242425,0.0
2012,8,OtherClothing,1124.0,274844.0,1735.4242424242425,-0.6325596600196143
2012,9,WomenClothing,1616.729411764706,274844.0,1735.4242424242425,0.0
2012,9,MenClothing,687.0,274844.0,1735.4242424242425,-0.3887900355871886
2012,9,OtherClothing,1045.0,274844.0,1735.4242424242425,0.5211062590975255
2012,10,WomenClothing,3168.0,274844.0,1735.4242424242425,2.031578947368421
2012,10,MenClothing,710.0,274844.0,1735.4242424242425,-0.7758838383838383
2012,10,OtherClothing,1158.0,274844.0,1735.4242424242425,0.6309859154929578
2012,11,WomenClothing,3558.0,274844.0,1735.4242424242425,2.0725388601036268
2012,11,MenClothing,731.0,274844.0,1735.4242424242425,-0.7945474985947161
2012,11,OtherClothing,1252.0,274844.0,1735.4242424242425,0.7127222982216141
2012,12,WomenClothing,4824.0,274844.0,1735.4242424242425,2.853035143769968
2012,12,MenClothing,1080.0,274844.0,1735.4242424242425,-0.7761194029850746
2012,12,OtherClothing,1475.0,274844.0,1735.4242424242425,0.3657407407407407
2013,1,WomenClothing,2320.0,274844.0,1864.4,0.5728813559322035
2013,1,MenClothing,599.0,274844.0,1864.4,-0.7418103448275862
2013,1,OtherClothing,1036.0,274844.0,1864.4,0.7295492487479132
2013,2,WomenClothing,2872.0,274844.0,1864.4,1.772200772200772
2013,2,MenClothing,560.0,274844.0,1864.4,-0.8050139275766017
2013,2,OtherClothing,1144.0,274844.0,1864.4,1.0428571428571427
2013,3,WomenClothing,3687.0,274844.0,1864.4,2.222902097902098
2013,3,MenClothing,682.0,274844.0,1864.4,-0.8150257662055872
2013,3,OtherClothing,1346.0,274844.0,1864.4,0.9736070381231672
2013,4,WomenClothing,3883.0,274844.0,1864.4,1.8848439821693908
2013,4,MenClothing,718.0,274844.0,1864.4,-0.81509142415658
2013,4,OtherClothing,1188.0,274844.0,1864.4,0.6545961002785516
2013,5,WomenClothing,4170.0,274844.0,1864.4,2.51010101010101
2013,5,MenClothing,749.0,274844.0,1864.4,-0.8203836930455636
2013,5,OtherClothing,1194.0,274844.0,1864.4,0.5941255006675568
2013,6,WomenClothing,3360.0,274844.0,1864.4,1.8140703517587942
2013,6,MenClothing,678.0,274844.0,1864.4,-0.7982142857142858
2013,6,OtherClothing,1261.0,274844.0,1864.4,0.859882005899705
2013,7,WomenClothing,3320.0,274844.0,1864.4,1.6328310864393338
2013,7,MenClothing,648.0,274844.0,1864.4,-0.8048192771084337
2013,7,OtherClothing,1126.0,274844.0,1864.4,0.7376543209876543
2013,8,WomenClothing,3539.0,274844.0,1864.4,2.1429840142095915
2013,8,MenClothing,687.0,274844.0,1864.4,-0.8058773664877084
2013,8,OtherClothing,1311.0,274844.0,1864.4,0.908296943231441
2013,9,WomenClothing,3720.0,274844.0,1864.4,1.8375286041189933
2013,9,MenClothing,681.0,274844.0,1864.4,-0.8169354838709677
2013,9,OtherClothing,1043.0,274844.0,1864.4,0.5315712187958883
2013,10,WomenClothing,3590.0,274844.0,1864.4,2.441994247363375
2013,10,MenClothing,785.0,274844.0,1864.4,-0.7813370473537604
2013,10,OtherClothing,1616.729411764706,274844.0,1864.4,0.0
2013,11,WomenClothing,3834.0,274844.0,1864.4,3.8840764331210194
2013,11,MenClothing,798.0,274844.0,1864.4,-0.7918622848200313
2013,11,OtherClothing,1209.0,274844.0,1864.4,0.5150375939849625
2013,12,WomenClothing,4865.0,274844.0,1864.4,3.02398676592225
2013,12,MenClothing,1085.0,274844.0,1864.4,-0.7769784172661871
2013,12,OtherClothing,1566.0,274844.0,1864.4,0.4433179723502305
